AccountDate,OrganizationName,DepartmentGroupName,ScenarioName,AccountCode,Amount,Date
2013-03-30,Central Division,Corporate,Actual,1130,809449,00:00.0
2011-08-29,Canadian Division,Corporate,Actual,3020,807795.73,00:00.0
2012-11-28,Canadian Division,Corporate,Actual,4200,806213.07,00:00.0
2013-03-30,Australia,Corporate,Actual,3020,805436.91,00:00.0
2013-07-31,Northwest Division,Corporate,Actual,3550,804717,00:00.0
2013-04-30,Southwest Division,Corporate,Actual,4200,803810,00:00.0
2012-09-28,Canadian Division,Corporate,Actual,4200,801926.63,00:00.0
2011-05-01,Canadian Division,Corporate,Budget,4200,801200,00:00.0
2013-06-30,Northwest Division,Corporate,Actual,3550,796501,00:00.0
2011-08-29,Canadian Division,Corporate,Budget,4200,793400,00:00.0
2012-06-30,Southeast Division,Corporate,Actual,1162,791201,00:00.0
2013-04-30,Central Division,Corporate,Actual,1130,790647,00:00.0
2012-01-29,Central Division,Corporate,Actual,1110,789001,00:00.0
2011-10-29,Southwest Division,Corporate,Budget,4200,788800,00:00.0
2011-07-01,Southwest Division,Corporate,Actual,3550,788176,00:00.0
2013-04-30,Canadian Division,Corporate,Actual,4200,787618.79,00:00.0
2011-12-29,Northeast Division,Corporate,Actual,1110,783049,00:00.0
2013-10-29,Australia,Corporate,Actual,3020,782405.42,00:00.0
2012-03-30,Southeast Division,Corporate,Actual,1164,781963,00:00.0
2011-01-29,Southwest Division,Corporate,Actual,3020,781690,00:00.0
2013-10-29,France,Corporate,Actual,4200,781473.83,00:00.0
2012-08-28,Southwest Division,Corporate,Actual,1130,778708,00:00.0
2013-05-30,Northwest Division,Corporate,Actual,3550,777589,00:00.0
2013-05-30,Central Division,Corporate,Actual,3550,776715,00:00.0
2011-05-01,Central Division,Corporate,Actual,3020,776615,00:00.0
2011-05-01,Canadian Division,Corporate,Actual,1130,773909.44,00:00.0
2013-02-28,Central Division,Corporate,Actual,1130,773118,00:00.0
2012-09-28,Southwest Division,Corporate,Actual,1130,772427,00:00.0
2012-04-30,Northeast Division,Corporate,Actual,1110,770078,00:00.0
2011-03-31,Canadian Division,Corporate,Actual,1130,769816.94,00:00.0
2011-05-01,Northwest Division,Corporate,Actual,1110,767578,00:00.0
2011-10-29,Central Division,Corporate,Actual,3550,766976,00:00.0
2011-12-29,Central Division,Corporate,Actual,1130,765093,00:00.0
2013-02-28,France,Corporate,Actual,3020,763813.58,00:00.0
2012-01-29,Canadian Division,Corporate,Actual,3550,763530.4,00:00.0
2013-10-29,Southwest Division,Corporate,Actual,4200,761544,00:00.0
2011-10-29,Central Division,Corporate,Actual,3020,760334,00:00.0
2011-12-29,Southwest Division,Corporate,Actual,1130,758886,00:00.0
2012-02-29,Central Division,Corporate,Actual,1130,758661,00:00.0
2011-08-29,Canadian Division,Corporate,Actual,1130,758290.97,00:00.0
2013-05-30,Northwest Division,Corporate,Actual,1110,757498,00:00.0
2013-02-28,Southwest Division,Corporate,Actual,4200,755997,00:00.0
2013-10-29,Northwest Division,Corporate,Actual,1130,752672,00:00.0
2011-08-29,Southwest Division,Corporate,Actual,1110,752321,00:00.0
2012-09-28,Northeast Division,Corporate,Actual,1110,750186,00:00.0
2011-08-01,Southwest Division,Corporate,Budget,4200,750000,00:00.0
2011-05-01,Central Division,Corporate,Actual,1110,748052,00:00.0
2012-04-30,Central Division,Corporate,Actual,1130,747734,00:00.0
2013-01-28,Northwest Division,Corporate,Actual,3020,747411,00:00.0
2013-07-31,Canadian Division,Corporate,Actual,1110,745266.48,00:00.0
2011-08-01,Southwest Division,Corporate,Actual,1130,744626,00:00.0
2013-07-31,France,Corporate,Actual,3020,743862.82,00:00.0
2012-06-30,Canadian Division,Corporate,Actual,1110,743190.69,00:00.0
2011-03-01,Southeast Division,Corporate,Actual,1162,743125,00:00.0
2013-02-28,Northeast Division,Corporate,Actual,1110,742998,00:00.0
2013-05-30,Northwest Division,Corporate,Actual,1130,736843,00:00.0
2012-04-30,Northeast Division,Corporate,Actual,1130,735877,00:00.0
2013-03-30,Canadian Division,Corporate,Actual,4200,735363.27,00:00.0
2011-07-01,Canadian Division,Corporate,Actual,1130,733776.87,00:00.0
2013-01-28,Central Division,Corporate,Actual,1110,733543,00:00.0
2013-11-29,Northwest Division,Corporate,Actual,1110,732890,00:00.0
2011-05-01,Northwest Division,Corporate,Actual,3020,731588,00:00.0
2013-06-30,Northwest Division,Corporate,Actual,1130,731459,00:00.0
2011-07-01,Canadian Division,Corporate,Actual,3550,726976.47,00:00.0
2011-05-31,Southwest Division,Corporate,Actual,1130,726943,00:00.0
2012-03-30,Canadian Division,Corporate,Actual,4200,724758.52,00:00.0
2013-06-30,Central Division,Corporate,Actual,3550,724431,00:00.0
2011-10-29,Southwest Division,Corporate,Actual,1110,722174,00:00.0
2011-12-29,Central Division,Corporate,Actual,1110,721264,00:00.0
2013-10-29,Canadian Division,Corporate,Actual,4200,718975.08,00:00.0
2011-12-29,Northwest Division,Corporate,Actual,1110,717127,00:00.0
2012-08-28,Canadian Division,Corporate,Actual,4200,716599.28,00:00.0
2013-01-28,Germany,Corporate,Actual,3020,713943.09,00:00.0
2011-08-01,Southwest Division,Corporate,Actual,3020,713405,00:00.0
2013-03-30,France,Corporate,Actual,1130,713377.88,00:00.0
2012-09-28,Southeast Division,Corporate,Actual,1164,712469,00:00.0
2011-10-29,Southwest Division,Corporate,Actual,1130,711995,00:00.0
2011-01-29,Central Division,Corporate,Actual,3020,710156,00:00.0
2013-02-28,Southwest Division,Corporate,Actual,3550,708833,00:00.0
2013-09-29,Canadian Division,Corporate,Actual,4200,708199.13,00:00.0
2011-01-29,Canadian Division,Corporate,Actual,1110,705677.87,00:00.0
2011-05-01,Southwest Division,Corporate,Actual,1130,704891,00:00.0
2012-02-29,Northeast Division,Corporate,Actual,1110,703914,00:00.0
2013-07-31,Southwest Division,Corporate,Actual,4200,703315,00:00.0
2013-02-28,France,Corporate,Actual,1130,701390.42,00:00.0
2011-10-29,Canadian Division,Corporate,Actual,4200,700224.73,00:00.0
2012-02-29,Southwest Division,Corporate,Actual,3550,698969,00:00.0
2012-11-28,Central Division,Corporate,Actual,1130,697138,00:00.0
2011-05-01,Canadian Division,Corporate,Actual,4200,696706.49,00:00.0
2012-05-30,Northeast Division,Corporate,Actual,1130,695628,00:00.0
2012-01-29,Northeast Division,Corporate,Actual,1130,695179,00:00.0
2013-07-31,France,Corporate,Actual,3550,693670.48,00:00.0
2013-02-28,Northeast Division,Corporate,Actual,1130,692107,00:00.0
2011-12-29,Northeast Division,Corporate,Actual,3540,691711.5,00:00.0
2013-02-28,Australia,Corporate,Actual,1110,691186.06,00:00.0
2011-05-31,Canadian Division,Corporate,Actual,1110,690150.3,00:00.0
2013-04-30,Central Division,Corporate,Actual,3550,689921,00:00.0
2013-08-29,Northwest Division,Corporate,Actual,1110,686582,00:00.0
2011-05-31,Canadian Division,Corporate,Actual,3550,686032.7,00:00.0
2011-05-31,Southwest Division,Corporate,Actual,4200,685958,00:00.0
2013-05-30,Central Division,Corporate,Actual,1130,682174,00:00.0
2012-03-30,Southwest Division,Corporate,Actual,3550,681654,00:00.0
2013-04-30,Central Division,Corporate,Actual,1110,681549,00:00.0
2013-01-28,Central Division,Corporate,Actual,1130,680941,00:00.0
2012-01-29,Central Division,Corporate,Actual,1130,680659,00:00.0
2013-06-30,Southwest Division,Corporate,Actual,1110,680050,00:00.0
2012-05-30,Central Division,Corporate,Actual,1130,678620,00:00.0
2013-07-31,Northwest Division,Corporate,Actual,1130,676415,00:00.0
2012-12-28,Northwest Division,Corporate,Actual,1110,675161,00:00.0
2012-06-30,Northeast Division,Corporate,Actual,1130,674096,00:00.0
2013-02-28,Northwest Division,Corporate,Actual,4200,672566,00:00.0
2013-04-30,France,Corporate,Actual,3550,670702.27,00:00.0
2011-08-01,Canadian Division,Corporate,Actual,1130,670202.96,00:00.0
2011-05-31,Southeast Division,Corporate,Actual,1164,668935,00:00.0
2013-08-29,Northwest Division,Corporate,Actual,1130,668728,00:00.0
2011-10-29,Canadian Division,Corporate,Budget,4200,665200,00:00.0
2012-04-30,Central Division,Corporate,Actual,1110,664309,00:00.0
2011-01-29,Canadian Division,Corporate,Budget,4200,663800,00:00.0
2011-11-29,Southwest Division,Corporate,Actual,1130,662465,00:00.0
2013-06-30,Southeast Division,Corporate,Actual,1164,661370,00:00.0
2012-04-30,Northeast Division,Corporate,Actual,3020,659279,00:00.0
2012-05-30,Southwest Division,Corporate,Actual,4200,659113,00:00.0
2011-08-01,Canadian Division,Corporate,Actual,1110,658843.66,00:00.0
2011-12-29,Northwest Division,Corporate,Actual,3540,658743,00:00.0
2013-05-30,France,Corporate,Actual,3550,658590.65,00:00.0
2013-06-30,Australia,Corporate,Actual,3020,658501,00:00.0
2013-10-29,Northwest Division,Corporate,Actual,1110,657766,00:00.0
2013-11-29,Southwest Division,Corporate,Actual,4200,657189,00:00.0
2012-10-28,Southwest Division,Corporate,Actual,3020,652056,00:00.0
2013-09-29,Northwest Division,Corporate,Actual,1130,651637,00:00.0
2013-11-29,Central Division,Corporate,Actual,1110,650677,00:00.0
2011-08-29,Southwest Division,Corporate,Actual,1130,650356,00:00.0
2013-04-30,Central Division,Corporate,Actual,3020,649329,00:00.0
2013-02-28,Central Division,Corporate,Actual,4200,647685,00:00.0
2013-08-29,Southwest Division,Corporate,Actual,1110,646270,00:00.0
2011-10-29,Southeast Division,Corporate,Actual,1110,645861,00:00.0
2012-08-28,Southeast Division,Corporate,Actual,1164,645310,00:00.0
2013-07-31,Central Division,Corporate,Actual,1110,644392,00:00.0
2011-05-31,Central Division,Corporate,Actual,3020,643450,00:00.0
2012-07-31,Canadian Division,Corporate,Actual,4200,643361.55,00:00.0
2012-11-28,Northeast Division,Corporate,Actual,1130,639989,00:00.0
2012-03-30,Central Division,Corporate,Actual,3550,639130,00:00.0
2013-03-30,Northwest Division,Corporate,Actual,1110,636956,00:00.0
2013-03-30,Central Division,Corporate,Actual,3020,634925,00:00.0
2013-03-30,Southwest Division,Corporate,Actual,4200,633943,00:00.0
2013-07-31,Australia,Corporate,Actual,3020,632314.21,00:00.0
2013-03-30,Northeast Division,Corporate,Actual,1130,631568,00:00.0
2010-12-29,Southeast Division,Corporate,Actual,3540,629881.7,00:00.0
2011-09-29,Southwest Division,Corporate,Actual,1130,629580,00:00.0
2012-10-28,Central Division,Corporate,Actual,1110,626521,00:00.0
2013-05-30,Southwest Division,Corporate,Actual,4200,625909,00:00.0
2011-05-01,Southwest Division,Corporate,Actual,4200,625669,00:00.0
2011-08-01,Southwest Division,Corporate,Actual,4200,625022,00:00.0
2013-04-30,Northwest Division,Corporate,Actual,3550,624563,00:00.0
2012-12-28,Northeast Division,Corporate,Actual,1130,622661,00:00.0
2013-01-28,France,Corporate,Actual,1130,621021.91,00:00.0
2012-10-28,Northeast Division,Corporate,Actual,1130,620650,00:00.0
2011-09-29,Canadian Division,Corporate,Actual,1110,619724.75,00:00.0
2012-01-29,Northwest Division,Corporate,Actual,1110,619519,00:00.0
2012-03-30,Central Division,Corporate,Actual,1110,619317,00:00.0
2013-01-28,Northeast Division,Corporate,Actual,1130,615815,00:00.0
2012-01-29,France,Corporate,Actual,1110,614990.94,00:00.0
2012-05-30,Central Division,Corporate,Actual,1110,610670,00:00.0
2012-09-28,Central Division,Corporate,Actual,1110,610373,00:00.0
2011-08-29,Canadian Division,Corporate,Actual,4200,610295.79,00:00.0
2012-10-28,Central Division,Corporate,Actual,1130,609347,00:00.0
2013-01-28,Northwest Division,Corporate,Actual,4200,608904,00:00.0
2013-02-28,Australia,Corporate,Actual,4200,608674,00:00.0
2011-10-29,Southwest Division,Corporate,Actual,4200,606780,00:00.0
2012-11-28,Southwest Division,Corporate,Actual,4200,606666,00:00.0
2012-10-28,Northeast Division,Corporate,Actual,1110,606496,00:00.0
2013-03-30,France,Corporate,Actual,3020,606406.59,00:00.0
2013-05-30,Central Division,Corporate,Actual,1110,606055,00:00.0
2013-08-29,France,Corporate,Actual,3550,604504.28,00:00.0
2012-01-29,Northeast Division,Corporate,Actual,4200,602808,00:00.0
2012-08-28,Southwest Division,Corporate,Actual,1110,602718,00:00.0
2013-09-29,Southwest Division,Corporate,Actual,4200,600314,00:00.0
2013-06-30,Central Division,Corporate,Actual,1130,599504,00:00.0
2013-07-31,France,Corporate,Actual,4200,598502.34,00:00.0
2013-10-29,Central Division,Corporate,Actual,1110,596264,00:00.0
2011-03-01,Canadian Division,Corporate,Actual,1130,593706.08,00:00.0
2013-01-28,Northeast Division,Corporate,Actual,1110,593571,00:00.0
2012-10-28,Northwest Division,Corporate,Actual,3550,593425,00:00.0
2013-06-30,Canadian Division,Corporate,Actual,1110,591968.17,00:00.0
2013-01-28,Northwest Division,Corporate,Actual,1130,589707,00:00.0
2011-08-29,Southeast Division,Corporate,Actual,1164,588422,00:00.0
2011-11-29,Southwest Division,Corporate,Budget,4200,587000,00:00.0
2012-12-28,Central Division,Corporate,Actual,1130,586269,00:00.0
2012-06-30,Southeast Division,Corporate,Actual,1164,586074,00:00.0
2011-01-29,Canadian Division,Corporate,Actual,1130,585068.04,00:00.0
2013-07-31,Canadian Division,Corporate,Actual,4200,584786.22,00:00.0
2013-11-29,Northeast Division,Corporate,Actual,1110,584567,00:00.0
2011-03-31,Southwest Division,Corporate,Actual,1130,584512,00:00.0
2012-04-30,Northwest Division,Corporate,Actual,1110,583636,00:00.0
2013-04-30,France,Corporate,Actual,1130,581494.57,00:00.0
2013-11-29,Central Division,Corporate,Actual,1130,580146,00:00.0
2011-07-01,Southeast Division,Corporate,Actual,1130,579787,00:00.0
2011-03-31,Canadian Division,Corporate,Actual,1110,579652.79,00:00.0
2013-03-30,Germany,Corporate,Actual,3020,578504.78,00:00.0
2011-01-29,Canadian Division,Corporate,Actual,4200,577260.32,00:00.0
2013-11-29,Australia,Corporate,Actual,1110,575587.42,00:00.0
2012-06-30,Central Division,Corporate,Actual,1130,575542,00:00.0
2013-04-30,Northwest Division,Corporate,Actual,1110,573514,00:00.0
2012-03-30,Northeast Division,Corporate,Actual,1110,573087,00:00.0
2011-09-29,Southeast Division,Corporate,Actual,1162,572963,00:00.0
2011-10-29,Northwest Division,Corporate,Actual,1110,572835,00:00.0
2013-05-30,France,Corporate,Actual,1130,572732.71,00:00.0
2013-01-28,Germany,Corporate,Actual,1110,572086.95,00:00.0
2011-11-29,Central Division,Corporate,Actual,1130,568166,00:00.0
2013-02-28,Australia,Corporate,Actual,1130,565829.34,00:00.0
2011-05-31,Canadian Division,Corporate,Budget,4200,565200,00:00.0
2012-09-28,Central Division,Corporate,Actual,1130,564811,00:00.0
2013-09-29,Australia,Corporate,Actual,3020,564143.33,00:00.0
2013-05-30,Southwest Division,Corporate,Actual,3020,561453,00:00.0
2013-05-30,Australia,Corporate,Actual,1110,561357.33,00:00.0
2011-03-01,Southwest Division,Corporate,Actual,4200,561151,00:00.0
2013-04-30,Northeast Division,Corporate,Actual,1130,560600,00:00.0
2012-10-28,Northeast Division,Corporate,Actual,3550,560092,00:00.0
2012-01-29,Southeast Division,Corporate,Actual,1110,559894,00:00.0
2013-03-30,Northwest Division,Corporate,Actual,3550,558925,00:00.0
2011-03-01,Southwest Division,Corporate,Actual,1130,558673,00:00.0
2013-06-30,France,Corporate,Actual,1130,558367.55,00:00.0
2011-10-29,Central Division,Corporate,Actual,4200,557639,00:00.0
2013-04-30,Australia,Corporate,Actual,1130,555758.98,00:00.0
2011-01-29,Southeast Division,Corporate,Actual,1164,555521,00:00.0
2011-05-01,Canadian Division,Corporate,Actual,3550,555264.65,00:00.0
2012-07-31,Northwest Division,Corporate,Actual,3550,553708,00:00.0
2013-03-30,Australia,Corporate,Actual,1130,550853.62,00:00.0
2012-02-29,Central Division,Corporate,Actual,4200,550422,00:00.0
2013-01-28,Central Division,Corporate,Actual,4200,549789,00:00.0
2012-11-28,Northeast Division,Corporate,Actual,3550,547725,00:00.0
2012-12-28,Northeast Division,Corporate,Actual,3540,547725,00:00.0
2011-08-01,Southeast Division,Corporate,Actual,1110,547222,00:00.0
2012-05-30,Northeast Division,Corporate,Actual,1110,543967,00:00.0
2013-05-30,Northwest Division,Corporate,Actual,4200,542828,00:00.0
2012-09-28,Northeast Division,Corporate,Actual,1130,542624,00:00.0
2013-08-29,Australia,Corporate,Actual,1110,542169.25,00:00.0
2011-05-01,Southeast Division,Corporate,Actual,4200,539102,00:00.0
2013-11-29,France,Corporate,Actual,1130,538775.69,00:00.0
2011-03-31,Southeast Division,Corporate,Actual,1162,538024,00:00.0
2011-05-31,Central Division,Corporate,Actual,1110,537826,00:00.0
2011-05-01,Southwest Division,Corporate,Actual,3550,537164,00:00.0
2011-01-29,Southwest Division,Corporate,Actual,1110,533634,00:00.0
2012-09-28,Northeast Division,Corporate,Actual,3020,533632,00:00.0
2012-07-31,Northeast Division,Corporate,Actual,1110,533554,00:00.0
2012-03-30,Northwest Division,Corporate,Actual,1110,533485,00:00.0
2011-10-29,Canadian Division,Corporate,Actual,3020,532506.23,00:00.0
2013-11-29,Northwest Division,Corporate,Actual,4200,532500,00:00.0
2011-08-29,Southwest Division,Corporate,Actual,4200,531875,00:00.0
2013-06-30,France,Corporate,Actual,3550,530831.74,00:00.0
2011-10-29,Northwest Division,Corporate,Budget,4200,530500,00:00.0
2012-07-31,Northeast Division,Corporate,Actual,1130,530246,00:00.0
2012-02-29,Central Division,Corporate,Actual,3550,529763,00:00.0
2011-03-01,Canadian Division,Corporate,Actual,1110,529663.98,00:00.0
2011-11-29,Canadian Division,Corporate,Budget,4200,529000,00:00.0
2011-05-01,Northwest Division,Corporate,Budget,4200,528500,00:00.0
2012-04-30,Northeast Division,Corporate,Actual,4200,527925,00:00.0
2011-11-29,Southeast Division,Corporate,Actual,1164,526197,00:00.0
2012-11-28,Northwest Division,Corporate,Actual,3550,525343,00:00.0
2012-12-28,Northwest Division,Corporate,Actual,3540,525343,00:00.0
2013-01-28,Canadian Division,Corporate,Actual,3550,523984.69,00:00.0
2011-10-29,Central Division,Corporate,Actual,1130,521905,00:00.0
2013-10-29,Central Division,Corporate,Actual,1130,521261,00:00.0
2011-05-31,Southeast Division,Corporate,Actual,1130,520964,00:00.0
2013-03-30,Central Division,Corporate,Actual,3550,520029,00:00.0
2011-12-29,Northwest Division,Corporate,Actual,1130,519683,00:00.0
2012-11-28,Northeast Division,Corporate,Actual,1110,519570,00:00.0
2011-08-29,Central Division,Corporate,Actual,3550,519456,00:00.0
2013-02-28,Northeast Division,Corporate,Actual,3020,518398,00:00.0
2012-07-31,Central Division,Corporate,Actual,1130,518382,00:00.0
2012-06-30,Central Division,Corporate,Actual,1110,514972,00:00.0
2013-08-29,Southwest Division,Corporate,Actual,4200,513572,00:00.0
2013-02-28,Northeast Division,Corporate,Actual,4200,513368,00:00.0
2012-09-28,Northwest Division,Corporate,Actual,3550,513160,00:00.0
2011-05-01,Southeast Division,Corporate,Budget,4200,512100,00:00.0
2012-12-28,Northwest Division,Corporate,Actual,1130,510784,00:00.0
2011-12-29,Northeast Division,Corporate,Actual,4200,509046,00:00.0
2011-01-29,Central Division,Corporate,Actual,1110,508096,00:00.0
2013-07-31,Central Division,Corporate,Actual,1130,505576,00:00.0
2013-05-30,Northeast Division,Corporate,Actual,1110,505537,00:00.0
2012-04-30,Central Division,Corporate,Actual,3020,505481,00:00.0
2011-08-29,Southwest Division,Corporate,Budget,4200,505300,00:00.0
2011-03-01,Southwest Division,Corporate,Budget,4200,505000,00:00.0
2011-05-31,Central Division,Corporate,Actual,1130,503823,00:00.0
2011-08-01,Canadian Division,Corporate,Actual,4200,503384.7,00:00.0
2012-10-28,Northwest Division,Corporate,Actual,1110,502417,00:00.0
2011-10-29,Central Division,Corporate,Budget,4200,501900,00:00.0
